ID	cluster	dist_rf	dist_spr	PP	sqrt(PP)	sqrt_size	log_size	uniq_id
89	5	6	2	0.00692594	0.0832222326064376	0.0832222	-2.15952	78
90	1	4	1	0.00692568	0.083220670509195	0.0832207	-2.15954	41
91	3	6	2	0.0069252	0.0832177865603261	0.0832178	-2.15957	22
92	1	4	1	0.00692332	0.0832064901314795	0.0832065	-2.15969	71
93	8	6	2	0.00692318	0.0832056488466979	0.0832056	-2.15969	44
94	5	4	2	0.00692262	0.0832022836225064	0.0832023	-2.15973	26
95	5	6	2	0.00692232	0.0832004807678417	0.0832005	-2.15975	42
96	7	6	2	0.00692036	0.0831887011558661	0.0831887	-2.15987	57
97	1	4	1	0.00691884	0.0831795647980921	0.0831796	-2.15997	37
98	1	6	1	0.00691808	0.0831749962428614	0.083175	-2.16001	68
99	4	6	2	0.00691682	0.0831674215062605	0.0831674	-2.16009	77
100	3	6	2	0.00691594	0.0831621308048321	0.0831621	-2.16015	13
101	2	6	2	0.006915	0.0831564790019395	0.0831565	-2.16021	80
102	2	6	3	0.00691482	0.0831553966979895	0.0831554	-2.16022	89
103	5	6	2	0.00691296	0.0831442120655431	0.0831442	-2.16034	54
104	2	6	3	0.00691248	0.0831413254645366	0.0831413	-2.16037	96
